0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,VeryWet,Wet,Wet,Cloudy,Clear,Cloudy,Cloudy,Weak,Weak,DCVZFavor,None,Strong,Strong,Marked,LittleChange,LittleChange,Neutral,LittleChange,SIG,Jul2_Jul15,C,CThruK,None,Average,Average,CDEJ,N5GtLIGt_8,Stability,Average,Average,ACEFK,None,Weak,Slight,C,SIG,SIG,SIG,LowNHighS,Steep,Dry,CloseToDryAd,NoMajor,Other,E_W_N,NegToPos,QStationary,NWQuad,Westerly,LongAnticyc
Down,StronUp,Neutral,Down,Down,Dry,Dry,Neutral,Dry,Clear,PC,Clear,Clear,Strong,Strong,Other,Weak,None,None,Some,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jul2_Jul15,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Moderate,Slight,C,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Dry,Steep,StrongFront,Other,E_W_S,SigPositive,Other,NWQuad,Westerly,LongAnticyc
StrongUp,WeakUp,StrongUp,WeakUp,WeakUp,Wet,Neutral,VeryWet,VeryWet,PC,PC,Clear,PC,Weak,Strong,Westerly,Strong,Strong,Strong,Marked,LittleChange,LittleChange,Neutral,Increasing,SIG,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,Average,B,None,Moderate,Moderate,B,XNIL,SIG,SIG,HighEvrywher,Steep,Dry,CloseToDryAd,OtherRapid,DryMMoistL,E_W_S,PosToNeg,Other,SWQuad,Westerly,SEQuad
WeakUp,Neutral,Neutral,Neutral,Neutral,VeryWet,VeryWet,VeryWet,Wet,PC,Clear,PC,PC,Weak,Weak,StrongWest,Weak,None,Strong,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jul2_Jul15,E,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LILt_8,Stability,Average,Average,ACEFK,PartInhibit,Strong,Strong,E,SVR,SVR,SVR,LowNHighS,CloseToDryAd,Average,Steep,NoMajor,MoistMDryL,E_W_N,SigNegative,None,AllElse,Westerly,LV
WeakUp,StronUp,WeakUp,WeakUp,WeakUp,Dry,Dry,Wet,VeryWet,Clear,Cloudy,Clear,Clear,Strong,Strong,Westerly,Weak,Weak,Weak,Some,LittleChange,LittleChange,Negative,Increasing,SIG,Aug11_Aug20,G,CThruK,PartInhibit,Average,Average,G,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,GJ,TotalInhibit,Moderate,Moderate,G,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,DryLine,PosToNeg,None,NWQuad,Westerly,LongAnticyc
Down,Down,Neutral,Down,Down,Dry,Neutral,VeryWet,Wet,PC,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul16_Aug10,K,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,K,SIG,SIG,SIG,LowNHighS,ModerateOrLe,Dry,Steep,OtherRapid,DryMMoistL,MovingFtorOt,SigPositive,Moving,NWQuad,Westerly,LongAnticyc
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Neutral,Wet,Wet,PC,PC,Clear,PC,None,Weak,StrongWest,Weak,Strong,Weak,Some,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,Jun15_Jul1,C,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,LILt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Moderate,C,SIG,SIG,SIG,LowAtStation,Stable,Average,CloseToDryAd,NoMajor,MoistMDryL,E_W_N,SigPositive,None,NWQuad,LVorOther,WidespdDnsl
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,Neutral,PC,PC,PC,PC,Weak,Strong,StrongWest,Weak,Weak,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Aug11_Aug20,J,CThruK,PartInhibit,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,MoreUnstable,GJ,PartInhibit,Weak,None,J,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Average,CloseToDryAd,NoMajor,Other,DryLine,LittleChange,None,LV,LVorOther,LV
StrongUp,Down,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,PC,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Strong,Strong,Strong,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,Aug20_Sep15,E,CThruK,PartInhibit,Average,Average,CDEJ,LIGt0,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,None,E,XNIL,XNIL,SVR,HighEvrywher,Steep,Average,Steep,NoMajor,MoistMDryL,E_W_N,NegToPos,None,NWQuad,LVorOther,LV
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,VeryWet,VeryWet,VeryWet,VeryWet,PC,Cloudy,Clear,PC,Weak,Weak,StrongWest,Weak,Weak,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,May15_Jun14,D,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,D,None,Unfavorable,None,D,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Dry,Steep,MarkedUpper,MoistMDryL,DryLine,NegToPos,Other,AllElse,Westerly,LongAnticyc
WeakUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,VeryWet,Neutral,VeryWet,Clear,Cloudy,PC,Cloudy,Weak,Strong,Westerly,None,None,None,Some,IncCapDecIns,Increasing,Neutral,Decreasing,SVR,Jul2_Jul15,C,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,Average,Average,ACEFK,None,Unfavorable,Slight,C,XNIL,XNIL,SVR,LowEvrywhere,Steep,Average,ModerateOrLe,MarkedUpper,MoistMDryL,E_W_N,SigNegative,None,AllElse,Westerly,LongAnticyc
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Dry,PC,Clear,Clear,Clear,Weak,Weak,DCVZFavor,Weak,Weak,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Aug20_Sep15,K,CThruK,PartInhibit,Average,MoreThanAve,K,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Slight,K,XNIL,XNIL,XNIL,LowNHighS,Steep,Average,ModerateOrLe,MarkedUpper,DryMMoistL,Other,LittleChange,QStationary,NWQuad,Westerly,SEQuad
WeakUp,WeakUp,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,Neutral,PC,PC,PC,PC,None,None,DCVZFavor,None,Weak,None,None,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Jul16_Aug10,I,CThruK,PartInhibit,LessThanAve,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,None,Moderate,Moderate,I,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,Dry,CloseToDryAd,OtherRapid,DryMMoistL,MovingFtorOt,SigPositive,QStationary,SWQuad,LVorOther,DenvCyclone
StrongUp,Neutral,Neutral,WeakUp,WeakUp,VeryWet,Neutral,Wet,Wet,Clear,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Neutral,LittleChange,SVR,May15_Jun14,K,CThruK,PartInhibit,Average,LessThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Weak,Slight,K,XNIL,XNIL,SVR,LowAtStation,Stable,Average,Steep,StrongFront,Other,MovingFtorOt,SigNegative,Other,AllElse,Westerly,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,VeryWet,Wet,Cloudy,PC,Cloudy,PC,Strong,Strong,DCVZFavor,Strong,None,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Increasing,SIG,Jul2_Jul15,E,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Weak,None,E,SVR,SVR,SVR,LowAtStation,CloseToDryAd,Dry,Steep,NoMajor,MoistMDryL,DryLine,PosToNeg,Moving,SWQuad,Westerly,SEQuad
Neutral,Down,StrongUp,WeakUp,WeakUp,Neutral,VeryWet,Dry,Dry,Clear,Cloudy,Clear,Clear,Strong,Strong,StrongWest,Strong,None,Strong,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Jun15_Jul1,E,CThruK,PartInhibit,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,None,E,XNIL,XNIL,SIG,LowEvrywhere,ModerateOrLe,Average,ModerateOrLe,OtherRapid,DryMMoistL,None,PosToNeg,Other,SWQuad,Westerly,WidespdDnsl
WeakUp,StronUp,Down,WeakUp,WeakUp,Dry,Neutral,Neutral,Neutral,PC,PC,PC,PC,Weak,Weak,Other,None,None,None,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jun15_Jul1,K,CThruK,PartInhibit,LessThanAve,MoreThanAve,K,LILt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Weak,None,K,XNIL,XNIL,SIG,Other,Steep,Average,CloseToDryAd,StrongFront,DryMMoistL,None,LittleChange,Other,NWQuad,Westerly,WidespdDnsl
StrongUp,WeakUp,Neutral,Neutral,Neutral,Wet,Neutral,Dry,Neutral,Cloudy,Clear,PC,PC,None,None,DCVZFavor,None,Weak,Weak,None,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jul16_Aug10,F,CThruK,TotalInhibit,MoreThanAve,Average,F,N1GtLIGt_4,Stability,Average,Average,ACEFK,Stifling,Strong,Slight,F,XNIL,XNIL,XNIL,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,None,SigPositive,Other,LV,LVorOther,LV
WeakUp,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,PC,Clear,PC,PC,None,Weak,Westerly,None,None,None,Some,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Jul16_Aug10,D,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,Average,Average,D,PartInhibit,Weak,None,D,XNIL,XNIL,SIG,LowSHighN,Steep,Dry,CloseToDryAd,OtherRapid,Other,MovingFtorOt,SigNegative,Other,AllElse,Westerly,WidespdDnsl
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Wet,Wet,Neutral,PC,PC,Cloudy,Cloudy,Weak,Strong,StrongWest,Weak,None,Weak,Some,IncCapDecIns,Increasing,Negative,LittleChange,SVR,May15_Jun14,G,CThruK,Stifling,Average,Average,G,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,GJ,None,Strong,Strong,G,SVR,SVR,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,None,PosToNeg,None,SWQuad,Westerly,SEQuad
Down,StronUp,Neutral,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,PC,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,B,PartInhibit,Unfavorable,None,B,XNIL,SIG,SIG,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,OtherRapid,DryMMoistL,E_W_S,PosToNeg,Other,SWQuad,LVorOther,LV
StrongUp,StronUp,StrongUp,StrongUp,StrongUp,Neutral,VeryWet,Wet,Neutral,PC,PC,PC,Cloudy,Strong,Strong,DCVZFavor,Strong,None,Weak,Some,LittleChange,LittleChange,StrongPos,LittleChange,SVR,Aug11_Aug20,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,LILt_8,Neutral,Average,MoreUnstable,ACEFK,None,Moderate,Slight,K,XNIL,XNIL,SVR,Other,ModerateOrLe,Dry,CloseToDryAd,StrongFront,Other,E_W_N,SigNegative,Moving,AllElse,Westerly,DenvCyclone
WeakUp,Down,Neutral,Down,Down,Wet,Wet,Wet,Neutral,PC,PC,PC,PC,None,Weak,Other,None,None,None,None,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Aug20_Sep15,K,CThruK,Stifling,Average,MoreThanAve,K,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,Slight,K,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,ModerateOrLe,StrongFront,DryMMoistL,None,SigNegative,Moving,NWQuad,Westerly,LongAnticyc
Neutral,Down,Neutral,Neutral,Neutral,Neutral,Wet,Dry,Neutral,Clear,Cloudy,Clear,Clear,None,None,Westerly,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul2_Jul15,A,AB,None,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,Average,LessUnstable,ACEFK,TotalInhibit,Weak,None,A,XNIL,XNIL,XNIL,Other,ModerateOrLe,Dry,ModerateOrLe,OtherRapid,Other,DenvCyclone,NegToPos,Other,SWQuad,LVorOther,SEQuad
Down,Neutral,Down,Neutral,Neutral,Wet,VeryWet,VeryWet,Wet,PC,Clear,PC,PC,Strong,Strong,Other,None,Strong,Strong,None,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Jun15_Jul1,G,CThruK,PartInhibit,Average,Average,G,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,GJ,None,Weak,Slight,G,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,Other,DryLine,LittleChange,Moving,LV,Westerly,LV
Neutral,Down,Neutral,Neutral,Neutral,Dry,Neutral,Wet,Wet,Clear,PC,Clear,Clear,None,Weak,DCVZFavor,None,Weak,Weak,Some,LittleChange,LittleChange,StrongPos,Increasing,XNIL,May15_Jun14,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,LILt_8,Stability,LessUnstable,LessUnstable,B,PartInhibit,Weak,Slight,B,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Dry,Steep,NoMajor,DryMMoistL,DenvCyclone,PosToNeg,Other,NWQuad,LVorOther,DenvCyclone
StrongUp,Down,Down,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,PC,PC,PC,PC,None,None,DCVZFavor,None,None,Weak,None,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul2_Jul15,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Neutral,Average,Average,ACEFK,Stifling,Moderate,None,E,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Dry,ModerateOrLe,NoMajor,Other,DryLine,LittleChange,None,SWQuad,LVorOther,DenvCyclone
WeakUp,WeakUp,Down,Neutral,Neutral,Neutral,Dry,Dry,Dry,Cloudy,PC,Cloudy,Cloudy,Weak,Strong,Other,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,SIG,Aug20_Sep15,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Moderate,E,XNIL,SIG,SIG,HighEvrywher,CloseToDryAd,Average,Steep,NoMajor,MoistMDryL,E_W_N,LittleChange,None,AllElse,Westerly,DenvCyclone
Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,Dry,VeryWet,VeryWet,PC,PC,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Weak,Strong,Some,DecCapIncIns,Decreasing,StrongPos,Decreasing,SIG,May15_Jun14,I,CThruK,PartInhibit,Average,Average,ABI,LILt_8,Instability,MoreUnstable,Average,HI,PartInhibit,Moderate,Moderate,I,SVR,SVR,SVR,LowSHighN,ModerateOrLe,Average,ModerateOrLe,OtherRapid,DryMMoistL,E_W_S,SigPositive,QStationary,SWQuad,LVorOther,SEQuad
StrongUp,Down,WeakUp,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,PC,PC,Cloudy,Cloudy,Strong,Strong,Other,None,Weak,None,Marked,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jul16_Aug10,J,CThruK,Stifling,Average,Average,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,GJ,Stifling,Strong,Slight,J,SIG,SIG,SIG,LowAtStation,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,E_W_S,LittleChange,None,LV,LVorOther,SEQuad
Down,WeakUp,Neutral,Down,Down,Neutral,Neutral,Neutral,Dry,Cloudy,Clear,Cloudy,PC,Weak,Weak,Westerly,None,Weak,None,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jul16_Aug10,D,CThruK,None,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,None,Moderate,Moderate,D,SVR,SVR,SVR,LowMtsHighPl,Steep,Average,CloseToDryAd,MarkedUpper,Other,DryLine,SigNegative,None,AllElse,LVorOther,LongAnticyc
Neutral,Down,Neutral,Neutral,Neutral,Wet,Wet,Wet,Wet,Clear,Cloudy,Clear,PC,None,None,Westerly,None,Weak,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,May15_Jun14,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,None,Moderate,Moderate,B,XNIL,XNIL,XNIL,LowNHighS,Stable,Average,ModerateOrLe,MarkedUpper,Other,E_W_S,LittleChange,Other,LV,LVorOther,DenvCyclone
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Neutral,Neutral,Wet,Clear,Clear,Clear,Clear,None,Weak,StrongWest,None,Weak,Weak,Some,LittleChange,LittleChange,Negative,Decreasing,XNIL,Aug20_Sep15,D,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,D,TotalInhibit,Moderate,None,D,SIG,SIG,SIG,LowAtStation,Stable,Average,CloseToDryAd,OtherRapid,MoistMDryL,E_W_N,SigNegative,None,NWQuad,Westerly,SEQuad
StrongUp,Down,Neutral,StrongUp,StrongUp,Wet,Neutral,Wet,Wet,PC,PC,PC,Cloudy,Strong,Strong,DCVZFavor,Weak,None,None,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SVR,May15_Jun14,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,B,Stifling,Strong,Moderate,B,XNIL,XNIL,SVR,LowAtStation,Stable,VeryMoist,CloseToDryAd,NoMajor,DryMMoistL,DenvCyclone,SigNegative,Other,SWQuad,LVorOther,DenvCyclone
Neutral,StronUp,Neutral,WeakUp,WeakUp,Neutral,Dry,Dry,Neutral,Cloudy,PC,Cloudy,Cloudy,None,None,Westerly,None,Weak,None,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,May15_Jun14,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Slight,K,SIG,SVR,SVR,Other,ModerateOrLe,VeryMoist,ModerateOrLe,StrongFront,DryMMoistL,MovingFtorOt,SigNegative,Moving,NWQuad,Westerly,WidespdDnsl
Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,VeryWet,Dry,Dry,PC,PC,Clear,Clear,Weak,Strong,Westerly,Weak,Strong,Weak,Marked,LittleChange,LittleChange,StrongPos,Increasing,SIG,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,GJ,TotalInhibit,Moderate,None,J,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Average,Steep,StrongFront,DryMMoistL,DryLine,LittleChange,None,LV,LVorOther,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Weak,None,Weak,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Jun15_Jul1,C,CThruK,Stifling,Average,MoreThanAve,CDEJ,LIGt0,Neutral,MoreUnstable,LessUnstable,ACEFK,None,Strong,Moderate,C,XNIL,XNIL,SIG,LowAtStation,Steep,Average,ModerateOrLe,MarkedUpper,Other,E_W_S,PosToNeg,Moving,AllElse,Westerly,LongAnticyc
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Neutral,PC,PC,PC,PC,Strong,Strong,StrongWest,Strong,Weak,Strong,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Aug20_Sep15,K,CThruK,PartInhibit,Average,Average,K,LIGt0,Instability,Average,Average,ACEFK,PartInhibit,Moderate,Moderate,K,SIG,SIG,SIG,Other,Steep,Average,Steep,StrongFront,Other,E_W_S,SigNegative,Other,AllElse,LVorOther,WidespdDnsl
Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,VeryWet,VeryWet,Cloudy,PC,Cloudy,Cloudy,Weak,Weak,DCVZFavor,Strong,Weak,Strong,Some,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Aug11_Aug20,B,AB,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,B,None,Weak,Slight,B,SIG,SIG,SIG,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,LittleChange,Moving,SWQuad,Westerly,DenvCyclone
StrongUp,WeakUp,Neutral,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,PC,Cloudy,PC,Cloudy,Weak,Strong,StrongWest,Strong,Strong,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jun15_Jul1,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,Average,B,PartInhibit,Moderate,None,B,SIG,SIG,SIG,Other,Stable,VeryMoist,Steep,NoMajor,Other,DenvCyclone,PosToNeg,QStationary,AllElse,LVorOther,LV
Neutral,Neutral,Down,Down,Down,Neutral,Neutral,Neutral,Neutral,PC,Clear,PC,PC,Strong,Strong,StrongWest,Strong,Strong,Strong,Marked,LittleChange,LittleChange,Neutral,Increasing,SIG,Aug20_Sep15,E,CThruK,TotalInhibit,MoreThanAve,Average,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,ACEFK,None,Moderate,Moderate,E,XNIL,XNIL,SIG,LowEvrywhere,ModerateOrLe,Dry,Steep,NoMajor,MoistMDryL,None,LittleChange,Other,SWQuad,Westerly,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,Wet,Wet,PC,Clear,PC,PC,Strong,Strong,StrongWest,Strong,None,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,B,AB,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,B,PartInhibit,Unfavorable,None,B,XNIL,XNIL,XNIL,HighEvrywher,Steep,VeryMoist,ModerateOrLe,OtherRapid,Other,E_W_S,PosToNeg,None,AllElse,Westerly,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,PC,PC,PC,PC,None,Weak,DCVZFavor,None,None,Weak,Some,LittleChange,LittleChange,Negative,Decreasing,XNIL,Aug20_Sep15,J,CThruK,PartInhibit,Average,Average,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,GJ,None,Moderate,Strong,J,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,Average,Steep,StrongFront,DryMMoistL,DryLine,LittleChange,Other,LV,LVorOther,SEQuad
StrongUp,Neutral,Neutral,StrongUp,StrongUp,Neutral,Wet,VeryWet,VeryWet,PC,Clear,Clear,Cloudy,None,None,Westerly,None,None,None,None,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jun15_Jul1,B,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,LILt_8,Stability,MoreUnstable,Average,B,PartInhibit,Moderate,Moderate,B,XNIL,XNIL,XNIL,HighEvrywher,Stable,Dry,ModerateOrLe,NoMajor,Other,DenvCyclone,LittleChange,Other,LV,LVorOther,DenvCyclone
StrongUp,Neutral,Down,WeakUp,WeakUp,Wet,Wet,Wet,Wet,PC,PC,PC,Clear,Weak,Strong,Westerly,Strong,Weak,Weak,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Aug20_Sep15,A,AB,TotalInhibit,Average,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Slight,A,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,Average,Steep,MarkedUpper,Other,DenvCyclone,PosToNeg,Other,SWQuad,LVorOther,SEQuad
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Dry,Wet,Neutral,PC,PC,Cloudy,Cloudy,None,None,Other,None,Strong,Strong,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul16_Aug10,B,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,B,None,Moderate,Slight,B,XNIL,XNIL,XNIL,LowNHighS,ModerateOrLe,VeryMoist,CloseToDryAd,StrongFront,DryMMoistL,DryLine,LittleChange,Other,SWQuad,LVorOther,SEQuad
WeakUp,Neutral,WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,Other,None,None,None,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul16_Aug10,E,CThruK,PartInhibit,LessThanAve,Average,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,E,SIG,SIG,SIG,LowNHighS,Stable,Dry,ModerateOrLe,NoMajor,Other,E_W_S,LittleChange,None,AllElse,LVorOther,LongAnticyc
Down,Neutral,Neutral,Down,Down,Dry,Wet,Neutral,Neutral,Cloudy,PC,Clear,Clear,Weak,Weak,Other,Weak,Weak,None,None,IncCapDecIns,Increasing,WeakPos,Decreasing,SIG,Aug20_Sep15,I,CThruK,None,Average,MoreThanAve,ABI,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,HI,Stifling,Strong,Moderate,I,XNIL,XNIL,SIG,LowMtsHighPl,CloseToDryAd,VeryMoist,CloseToDryAd,NoMajor,DryMMoistL,MovingFtorOt,LittleChange,QStationary,AllElse,Westerly,DenvCyclone
WeakUp,Neutral,Down,Down,Down,Dry,VeryWet,Wet,Neutral,Clear,Clear,Clear,Clear,None,None,Other,None,None,None,None,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Aug20_Sep15,G,CThruK,PartInhibit,Average,Average,G,N5GtLIGt_8,Stability,Average,Average,GJ,PartInhibit,Moderate,None,G,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,NoMajor,Other,None,LittleChange,None,LV,Westerly,WidespdDnsl
