0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
WeakUp,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,VeryWet,PC,PC,PC,PC,None,None,DCVZFavor,None,Strong,Strong,None,LittleChange,LittleChange,StrongPos,Increasing,XNIL,Jul2_Jul15,I,CThruK,PartInhibit,Average,Average,ABI,LIGt0,Neutral,Average,Average,HI,None,Moderate,Moderate,I,SVR,SVR,SVR,LowSHighN,ModerateOrLe,Average,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_S,SigNegative,Moving,AllElse,Westerly,DenvCyclone
Down,WeakUp,StrongUp,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Cloudy,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,None,Strong,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SVR,Jul2_Jul15,J,CThruK,PartInhibit,LessThanAve,Average,CDEJ,N5GtLIGt_8,Stability,Average,MoreUnstable,GJ,None,Weak,Moderate,J,XNIL,SVR,SVR,LowAtStation,Steep,Average,Steep,NoMajor,Other,DryLine,LittleChange,Moving,LV,LVorOther,SEQuad
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Wet,VeryWet,PC,Clear,PC,PC,None,Weak,Westerly,Weak,Weak,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Aug20_Sep15,G,CThruK,PartInhibit,Average,MoreThanAve,G,LIGt0,Instability,Average,Average,GJ,Stifling,Unfavorable,None,G,SVR,SVR,SVR,Other,Steep,Dry,CloseToDryAd,NoMajor,Other,DryLine,SigNegative,None,NWQuad,Westerly,LongAnticyc
Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,PC,PC,PC,Clear,Strong,Strong,Westerly,Strong,Weak,Strong,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Aug11_Aug20,I,CThruK,None,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,HI,TotalInhibit,Moderate,None,I,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,Average,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigPositive,QStationary,AllElse,LVorOther,LV
StrongUp,WeakUp,Down,Neutral,Neutral,Wet,Wet,Neutral,Dry,Clear,Cloudy,Clear,Clear,None,Weak,Westerly,Weak,None,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Aug20_Sep15,I,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,Average,LessUnstable,HI,PartInhibit,Unfavorable,None,I,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Average,Steep,NoMajor,Other,MovingFtorOt,LittleChange,Moving,NWQuad,LVorOther,LongAnticyc
Down,WeakUp,Down,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Cloudy,Clear,Cloudy,Cloudy,Weak,Weak,Westerly,Weak,None,Weak,Some,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Jul16_Aug10,F,CThruK,PartInhibit,Average,MoreThanAve,F,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,F,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,DenvCyclone,LittleChange,None,LV,LVorOther,LV
Neutral,Neutral,Down,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,Neutral,Increasing,SVR,May15_Jun14,K,CThruK,None,LessThanAve,Average,K,LIGt0,Stability,Average,Average,ACEFK,PartInhibit,Unfavorable,None,K,XNIL,XNIL,SVR,LowNHighS,Stable,Dry,Steep,StrongFront,DryMMoistL,DryLine,SigNegative,Moving,NWQuad,LVorOther,WidespdDnsl
Neutral,Neutral,Down,Neutral,Neutral,Dry,Wet,Dry,Dry,Clear,Clear,Clear,Clear,None,None,StrongWest,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul16_Aug10,B,AB,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,Stifling,Moderate,None,B,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Average,Steep,NoMajor,Other,E_W_N,SigNegative,QStationary,AllElse,LVorOther,DenvCyclone
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Dry,Dry,Dry,Cloudy,Clear,Cloudy,PC,Weak,Strong,Other,None,Strong,Strong,Some,LittleChange,LittleChange,Neutral,LittleChange,SIG,May15_Jun14,A,AB,None,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Strong,None,A,XNIL,XNIL,SIG,LowSHighN,ModerateOrLe,Average,ModerateOrLe,OtherRapid,DryMMoistL,DenvCyclone,SigNegative,Other,SWQuad,LVorOther,DenvCyclone
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Neutral,Dry,Dry,Dry,PC,Clear,PC,PC,None,None,Other,None,None,Strong,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Jul16_Aug10,E,CThruK,None,LessThanAve,LessThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,E,SIG,SIG,SIG,LowEvrywhere,Steep,Dry,ModerateOrLe,OtherRapid,MoistMDryL,E_W_N,LittleChange,None,AllElse,LVorOther,LV
Down,Neutral,Down,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,Clear,Clear,Clear,Clear,Weak,Weak,StrongWest,Weak,None,None,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jun15_Jul1,J,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,GJ,None,Weak,Slight,J,XNIL,XNIL,XNIL,LowSHighN,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,SEQuad
WeakUp,WeakUp,Down,WeakUp,WeakUp,Neutral,Wet,VeryWet,VeryWet,PC,PC,Clear,Clear,None,Weak,StrongWest,Strong,Weak,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,May15_Jun14,E,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,Average,ACEFK,PartInhibit,Strong,Slight,E,SIG,SIG,SIG,LowNHighS,CloseToDryAd,Dry,ModerateOrLe,NoMajor,Other,None,PosToNeg,None,SWQuad,Westerly,WidespdDnsl
WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,PC,PC,Clear,Clear,Strong,Strong,StrongWest,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jul2_Jul15,G,CThruK,PartInhibit,Average,MoreThanAve,G,N1GtLIGt_4,Stability,Average,Average,GJ,Stifling,Weak,None,G,XNIL,XNIL,XNIL,LowSHighN,CloseToDryAd,Average,CloseToDryAd,MarkedUpper,MoistMDryL,None,SigPositive,Other,SWQuad,Westerly,LongAnticyc
Down,StronUp,Down,Neutral,Neutral,Dry,VeryWet,VeryWet,VeryWet,Clear,PC,Clear,Clear,Weak,Strong,Other,Weak,None,None,None,IncCapDecIns,Increasing,Negative,LittleChange,SVR,Jul2_Jul15,G,CThruK,PartInhibit,Average,MoreThanAve,G,LIGt0,Instability,LessUnstable,LessUnstable,GJ,None,Weak,Slight,G,SVR,SVR,SVR,LowSHighN,CloseToDryAd,Average,CloseToDryAd,NoMajor,Other,E_W_S,LittleChange,None,LV,Westerly,WidespdDnsl
Neutral,Down,Neutral,Down,Down,VeryWet,Neutral,Wet,Wet,Clear,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,None,Weak,Marked,LittleChange,LittleChange,Negative,LittleChange,SIG,Jul16_Aug10,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,GJ,None,Moderate,Strong,J,XNIL,XNIL,SIG,LowAtStation,Steep,Average,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
StrongUp,StronUp,Neutral,StrongUp,StrongUp,VeryWet,Neutral,Wet,VeryWet,PC,PC,Clear,Cloudy,None,None,Westerly,None,Strong,Weak,None,DecCapIncIns,Decreasing,WeakPos,Decreasing,XNIL,Jul16_Aug10,J,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,LessUnstable,GJ,None,Weak,Moderate,J,XNIL,XNIL,XNIL,LowAtStation,Stable,Average,Steep,NoMajor,DryMMoistL,Other,LittleChange,Other,LV,LVorOther,LV
Down,Neutral,WeakUp,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,PC,PC,PC,PC,None,None,StrongWest,None,None,None,None,LittleChange,LittleChange,WeakPos,Decreasing,XNIL,May15_Jun14,C,CThruK,None,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,LessUnstable,ACEFK,None,Moderate,Moderate,C,XNIL,SIG,SIG,LowEvrywhere,Steep,Average,Steep,NoMajor,MoistMDryL,E_W_N,NegToPos,QStationary,NWQuad,Westerly,LongAnticyc
Neutral,StronUp,Down,Neutral,Neutral,Dry,Neutral,Wet,Neutral,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,May15_Jun14,C,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Strong,Strong,C,SVR,SVR,SVR,LowNHighS,CloseToDryAd,Average,CloseToDryAd,NoMajor,Other,E_W_N,NegToPos,QStationary,AllElse,Westerly,LongAnticyc
StrongUp,StronUp,Down,WeakUp,WeakUp,Wet,Dry,Dry,Wet,Cloudy,Clear,Cloudy,Cloudy,Strong,Strong,DCVZFavor,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,May15_Jun14,G,CThruK,PartInhibit,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,Stability,Average,MoreUnstable,GJ,None,Strong,Moderate,G,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Dry,Steep,NoMajor,MoistMDryL,Other,PosToNeg,Other,LV,Westerly,LongAnticyc
WeakUp,Neutral,Down,Neutral,Neutral,Wet,Neutral,Neutral,Wet,PC,PC,PC,PC,Weak,Weak,StrongWest,Strong,None,Strong,None,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Jul16_Aug10,D,CThruK,Stifling,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,Average,D,PartInhibit,Moderate,Moderate,D,SIG,SIG,SIG,LowMtsHighPl,CloseToDryAd,Average,CloseToDryAd,OtherRapid,Other,None,PosToNeg,None,SWQuad,Westerly,E_NE
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,None,None,Westerly,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jun15_Jul1,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Unfavorable,None,J,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Dry,ModerateOrLe,NoMajor,Other,DryLine,LittleChange,QStationary,LV,LVorOther,LV
WeakUp,Neutral,Down,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,Clear,Clear,Clear,Clear,None,Weak,DCVZFavor,Weak,Strong,Strong,Some,DecCapIncIns,Decreasing,WeakPos,Increasing,SIG,May15_Jun14,K,CThruK,PartInhibit,Average,LessThanAve,K,N1GtLIGt_4,Instability,Average,MoreUnstable,ACEFK,TotalInhibit,Weak,None,K,XNIL,XNIL,SIG,LowNHighS,ModerateOrLe,Dry,ModerateOrLe,StrongFront,DryMMoistL,MovingFtorOt,PosToNeg,QStationary,LV,Westerly,WidespdDnsl
StrongUp,StronUp,StrongUp,StrongUp,StrongUp,Dry,Dry,Dry,Wet,Clear,Clear,Clear,PC,None,None,Other,None,None,None,None,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Aug20_Sep15,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Moderate,E,XNIL,XNIL,XNIL,LowMtsHighPl,Stable,Average,ModerateOrLe,NoMajor,MoistMDryL,E_W_N,LittleChange,None,SWQuad,Westerly,DenvCyclone
WeakUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,Dry,Dry,Neutral,Clear,PC,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,May15_Jun14,B,AB,PartInhibit,Average,LessThanAve,ABI,N5GtLIGt_8,Instability,Average,Average,B,PartInhibit,Unfavorable,None,B,XNIL,XNIL,SIG,HighEvrywher,CloseToDryAd,Dry,Steep,NoMajor,Other,DenvCyclone,PosToNeg,Other,NWQuad,LVorOther,DenvCyclone
StrongUp,StronUp,StrongUp,StrongUp,StrongUp,Wet,Wet,Wet,Wet,Clear,PC,Clear,Clear,None,None,DCVZFavor,None,None,Weak,None,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Jul16_Aug10,E,CThruK,Stifling,Average,LessThanAve,CDEJ,LIGt0,Instability,Average,MoreUnstable,ACEFK,Stifling,Moderate,None,E,XNIL,XNIL,XNIL,LowSHighN,Steep,Dry,Steep,NoMajor,MoistMDryL,DryLine,SigPositive,None,SWQuad,Westerly,LV
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,G,CThruK,PartInhibit,Average,MoreThanAve,G,LILt_8,Stability,Average,MoreUnstable,GJ,None,Moderate,Moderate,G,SVR,SVR,SVR,LowMtsHighPl,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,E_W_N,SigPositive,None,LV,LVorOther,LongAnticyc
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,None,Strong,Some,DecCapIncIns,Decreasing,StrongPos,Increasing,SVR,May15_Jun14,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,None,K,XNIL,XNIL,SVR,LowNHighS,ModerateOrLe,Dry,Steep,StrongFront,Other,MovingFtorOt,NegToPos,QStationary,NWQuad,LVorOther,LongAnticyc
Neutral,StronUp,Neutral,Neutral,Neutral,Dry,Wet,Dry,Dry,PC,Cloudy,Cloudy,PC,Weak,Weak,StrongWest,Weak,Weak,Weak,Some,LittleChange,LittleChange,WeakPos,Decreasing,XNIL,Jul16_Aug10,C,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,None,C,XNIL,XNIL,XNIL,Other,Stable,Dry,Steep,NoMajor,MoistMDryL,E_W_N,NegToPos,None,NWQuad,Westerly,LongAnticyc
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Dry,Wet,Wet,Wet,PC,Clear,PC,Cloudy,None,None,DCVZFavor,None,None,None,None,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,B,AB,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,Average,B,TotalInhibit,Moderate,None,B,SVR,SVR,SVR,HighEvrywher,ModerateOrLe,Average,CloseToDryAd,OtherRapid,Other,DenvCyclone,PosToNeg,Other,NWQuad,LVorOther,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,VeryWet,VeryWet,PC,Cloudy,Cloudy,Cloudy,Weak,Strong,DCVZFavor,Weak,None,None,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Aug20_Sep15,C,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,C,SVR,SVR,SVR,LowAtStation,Steep,Dry,Steep,NoMajor,Other,E_W_N,SigPositive,Other,AllElse,Westerly,LongAnticyc
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Wet,VeryWet,PC,Clear,PC,PC,Weak,Strong,DCVZFavor,Weak,Weak,Weak,Some,IncCapDecIns,Increasing,WeakPos,LittleChange,SVR,Jul2_Jul15,D,CThruK,None,LessThanAve,Average,CDEJ,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,D,TotalInhibit,Weak,None,D,XNIL,XNIL,SVR,LowEvrywhere,Steep,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,SigNegative,QStationary,SWQuad,Westerly,SEQuad
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Neutral,Wet,Wet,Wet,Clear,PC,Clear,PC,Strong,Strong,StrongWest,Weak,None,Weak,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Jul2_Jul15,C,CThruK,Stifling,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Slight,C,XNIL,XNIL,SIG,LowEvrywhere,Steep,Average,CloseToDryAd,StrongFront,Other,E_W_N,NegToPos,None,NWQuad,Westerly,LongAnticyc
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Wet,Dry,Dry,Neutral,PC,Clear,PC,Cloudy,Strong,Strong,StrongWest,Strong,Weak,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SIG,Aug11_Aug20,E,CThruK,Stifling,MoreThanAve,Average,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,None,E,XNIL,XNIL,SIG,LowNHighS,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,None,NegToPos,None,AllElse,Westerly,LV
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Dry,Wet,Wet,VeryWet,Clear,PC,Clear,PC,None,None,DCVZFavor,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul16_Aug10,J,CThruK,Stifling,Average,Average,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,GJ,None,Moderate,Strong,J,XNIL,XNIL,XNIL,LowEvrywhere,ModerateOrLe,Average,ModerateOrLe,NoMajor,MoistMDryL,E_W_S,LittleChange,None,AllElse,LVorOther,DenvCyclone
StrongUp,Down,WeakUp,WeakUp,WeakUp,Dry,VeryWet,Neutral,Neutral,Clear,Cloudy,Clear,PC,None,None,Other,None,Weak,None,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,May15_Jun14,E,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,LessUnstable,ACEFK,None,Moderate,Slight,E,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,SigNegative,None,SWQuad,Westerly,LV
Neutral,StronUp,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Dry,Dry,Clear,Clear,Clear,PC,Strong,Strong,StrongWest,Weak,Weak,Weak,Marked,IncCapDecIns,Increasing,WeakPos,LittleChange,SIG,May15_Jun14,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N5GtLIGt_8,Instability,Average,Average,ACEFK,PartInhibit,Strong,Slight,K,XNIL,XNIL,SIG,Other,ModerateOrLe,Dry,Steep,MarkedUpper,DryMMoistL,E_W_S,SigPositive,Other,AllElse,Westerly,WidespdDnsl
Down,Down,WeakUp,Down,Down,Neutral,Dry,Dry,Dry,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Weak,None,Weak,Some,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,May15_Jun14,K,CThruK,Stifling,Average,Average,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,TotalInhibit,Moderate,None,K,XNIL,XNIL,XNIL,HighEvrywher,Steep,Dry,ModerateOrLe,StrongFront,Other,E_W_N,LittleChange,Moving,NWQuad,Westerly,WidespdDnsl
StrongUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,Cloudy,PC,PC,Strong,Strong,StrongWest,Weak,None,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Aug20_Sep15,H,CThruK,PartInhibit,Average,MoreThanAve,H,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,HI,PartInhibit,Moderate,Strong,H,XNIL,XNIL,SIG,LowMtsHighPl,Stable,VeryMoist,Steep,MarkedUpper,DryMMoistL,MovingFtorOt,LittleChange,Moving,SWQuad,LVorOther,E_NE
Neutral,StronUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,PC,PC,PC,Weak,Strong,DCVZFavor,Weak,Weak,Strong,Marked,DecCapIncIns,Decreasing,StrongPos,Increasing,SIG,May15_Jun14,D,CThruK,None,Average,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,D,None,Unfavorable,Slight,D,XNIL,XNIL,SIG,LowSHighN,Stable,Average,CloseToDryAd,MarkedUpper,MoistMDryL,None,NegToPos,Other,NWQuad,LVorOther,E_NE
Down,Neutral,Down,Neutral,Neutral,Wet,Neutral,VeryWet,VeryWet,PC,Clear,PC,PC,Weak,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Aug20_Sep15,B,AB,Stifling,Average,Average,ABI,LILt_8,Stability,Average,MoreUnstable,B,PartInhibit,Moderate,Slight,B,SVR,SVR,SVR,LowSHighN,ModerateOrLe,Average,CloseToDryAd,OtherRapid,DryMMoistL,E_W_S,PosToNeg,QStationary,NWQuad,LVorOther,DenvCyclone
Down,Neutral,StrongUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,PC,PC,PC,None,None,Westerly,None,Weak,None,None,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,Jul16_Aug10,E,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,ACEFK,None,Weak,Slight,E,XNIL,XNIL,XNIL,Other,CloseToDryAd,Average,Steep,NoMajor,MoistMDryL,None,PosToNeg,None,NWQuad,Westerly,LongAnticyc
Down,Neutral,Neutral,Neutral,Neutral,Wet,Dry,Wet,Wet,Cloudy,Cloudy,Cloudy,Cloudy,Weak,Weak,Westerly,None,Weak,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,I,CThruK,None,LessThanAve,Average,ABI,N1GtLIGt_4,Neutral,Average,MoreUnstable,HI,None,Moderate,Strong,I,SVR,SVR,SVR,LowSHighN,Steep,Average,ModerateOrLe,MarkedUpper,MoistMDryL,MovingFtorOt,PosToNeg,QStationary,LV,LVorOther,E_NE
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Dry,Neutral,Neutral,PC,PC,PC,PC,None,None,Other,None,Weak,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,C,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Strong,C,SIG,SIG,SIG,LowEvrywhere,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,E_W_N,NegToPos,Other,AllElse,Westerly,LongAnticyc
WeakUp,Neutral,Down,Neutral,Neutral,Wet,VeryWet,VeryWet,Wet,PC,PC,Clear,Clear,None,Weak,Other,Weak,Weak,None,None,LittleChange,LittleChange,StrongPos,Increasing,SIG,May15_Jun14,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,B,None,Weak,Slight,B,SIG,SIG,SIG,LowSHighN,Stable,Average,Steep,NoMajor,DryMMoistL,E_W_N,PosToNeg,Other,AllElse,LVorOther,SEQuad
StrongUp,Down,Down,Down,Down,Wet,Neutral,Wet,Dry,PC,Cloudy,PC,PC,Strong,Strong,Other,None,Strong,Weak,None,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul16_Aug10,I,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Neutral,Average,LessUnstable,HI,None,Moderate,Strong,I,XNIL,XNIL,SIG,LowSHighN,CloseToDryAd,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_S,PosToNeg,QStationary,SWQuad,LVorOther,LV
StrongUp,Neutral,StrongUp,Neutral,Neutral,Neutral,Dry,Dry,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,Other,Weak,Weak,Weak,None,DecCapIncIns,Decreasing,WeakPos,Increasing,SIG,May15_Jun14,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,ACEFK,PartInhibit,Moderate,Strong,C,SIG,SIG,SIG,LowAtStation,Steep,Dry,ModerateOrLe,NoMajor,MoistMDryL,E_W_N,SigPositive,Other,NWQuad,Westerly,WidespdDnsl
Neutral,Neutral,Down,Down,Down,Dry,Neutral,Wet,Dry,PC,Clear,PC,PC,None,None,Other,None,None,None,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Aug11_Aug20,K,CThruK,None,Average,MoreThanAve,K,N1GtLIGt_4,Instability,Average,Average,ACEFK,Stifling,Moderate,None,K,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,Average,Steep,MarkedUpper,DryMMoistL,MovingFtorOt,SigPositive,Moving,AllElse,LVorOther,WidespdDnsl
WeakUp,Down,WeakUp,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,PC,Clear,Cloudy,Cloudy,None,None,DCVZFavor,None,None,Weak,None,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Jul2_Jul15,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,GJ,None,Moderate,Strong,J,SVR,SVR,SVR,LowMtsHighPl,ModerateOrLe,Average,CloseToDryAd,NoMajor,MoistMDryL,Other,LittleChange,Other,LV,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,Neutral,PC,Clear,PC,PC,None,None,DCVZFavor,None,Weak,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul2_Jul15,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Neutral,Average,LessUnstable,GJ,Stifling,Moderate,None,G,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Dry,Steep,NoMajor,Other,E_W_N,LittleChange,None,NWQuad,Westerly,WidespdDnsl
